message,criticality
"UAS ACT WILL TAKE PLACE AT SHIEKH ZAYED MOSQUE ABU DHABI WI 100M
RADIUS CENTERED ON 242436.5N 0542831.9E",0.0
"FLARE FIRING WI 1NM RADIUS 542255N 0014816W (DOWNHOLME, NORTH
YORKSHIRE). FLARES WILL DESCEND BY PARACHUTE. FOR INFO 07534825358.
2018-06-0173/AS2",1.0
"MEASURING MAST OVER CHAULNES (80)
PSN : 494938N 0024727E
ELEV : 610FT
HEIGHT : 324FT
LIGHTING : DAY AND NIGHT",0.0
"KITE FLYING EVENT WILL TAKE PLACE AT GEMERT PSN 513430N 0053930E 
RADIUS 1NM BTN GND/984FT AMSL.",0.0
OBST TOWER LGT (ASR UNKNOWN) 304445.80N0871129.20W (15.4NM N PNS) 366FT (175FT AGL) OUT OF SERVICE,0.0
"CDA5 BALL MARKERS MISSING FM HYDROLINES 474105N 591754W
(APRX 5 NM S AD) 100 FT AGL 180 MSL",0.0
"PRESENCE OF DAILY LABORERS AROUND THE RWY AND TWY SCARING BIRDS
AWAY FROM RWY AND TWY. PILOTS ARE ADVISED TO TAKE PRECAUTION WHILE
TAKE-OFF, LANDING AND TAXING.",0.0
"REF AIP AD 2 LICT 1-4 ITEM 12 'RUNWAY PHYSICAL CHARACTERISTICS'
COLUM 13 'REMARKS' ADD FLW:
RWY 13R AND RWY 31L: RWY STRIP NOT IN CONFORMITY WITH ICAO ANNEX 14
DUE TO PRESENCE OF UNCHARTED OBSTACLES",0.0
"REFER EAIP INDIA SUB PARA 4 OF PARA VI OF VIDP AD 2.22 
   REGARDING MIX MODE OPERATIONS. 
   FOLLOWING AMENDMENT IS MADE :-
  1.  THE MISSED APPROACH PROCEDURE RWY 10 IS 
      AMENDED AS 'CLIMB STRAIGHT AHEAD TO 2600 FT. 
      AT D10 D(DPN) TURN RIGHT TO INTERCEPT R-107 (DPN)
      CLIMBING TO FL70 TO JOIN HOLDING AT SIKANDRABAD 
      (SSB) VOR AT FL70 OR AS INSTRUCTED BY ATC' 
      IN PLACE OF 'CLIMB STRAIGHT AHEAD TO 3600 FT,
      CLIMBING TURN RIGHT ON HEADING 120DEG M TO 
      ESTABLISH R107 (116.1 DPN) TO JOIN HOLDING AT
      SSB VOR AT FL65 OR AS INSTRUCTED BY ATC'.",0.0
TWY L HLDG PSN MARKINGS FOR ILS AT RWY 34 NOT STD,1.0
"REFER EAIP INDIA CHART AD2-VOCI-ILS(Z)27 REGARDING ILS(Z)
PROCEDURE RWY 27 FOR COCHIN INTERNATIONAL AIRPORT. DUE TO
RESTRUCTURING OF DANGER AREAS AND ESTABLISHMENT OF AERODROME TRAFFIC
ZONE COCHIN (NAVY) (VOCC),
FOLLOWING AMENDMENTS ARE MADE:
1. DANGER AREA VOD 172A IS DELETED.
2. DANGER AREA VOD 172B IS AMENDED AS VOD 172 (COCHIN).
3. AERODROME TRAFFIC ZONE (ATZ) IS ESTABLISHED WITH UPPER LIMIT 2000
FT AMSL AND AREA BOUNDED BY A CIRCLE OF RADIUS 5 NM CENTRED AT ARP
(095638N 0761623E) OF COCHIN (NAVY) AERODROME.
AMEND THE CHART ACCORDINGLY.",0.0
GP RWY 28 U/S,4.0
"NOTAM NUMBER A0020/00 DTG 110825 PUBLISHED BY ASMARA NOF OFFICE
REGARDING IMPLEMENTATION OF ASMARA FIR IS CONTRARY TO THE
DISCUSSION AND CONCLUSION OF THE IMPLEMENTATION MEETING HELD IN
CAIRO 18-19 SEPTEMBER 2000 IN WHICH ICAO IATA IFALPA AND
NEIGHBOURING COUNTRIES SUCH AS DJIBOUTI ETHIOPIA SAUDI ARABIA
YEMEN INCLUDING ETITREA WERE REPRESENTED.
CURRENTLY THE BORDER BETWEEN ETHJIOPIA AND ERITREA IS NOT
DEMARCATED AND DELIMITED AND THE ISSUE OF THE DELEGATION OF THE
AIRSPACE OVER THE HIGH SEAS IN THE RED SEA AREA IS NOT YET
RESOLVED TO THE SATISFACTION OF THE STATES CONCERNED
THEREFORE INTERNATIONAL USERS OF THE AIRSPACE ARE ADVISED THAT
ASMARA FIR IS NOT YET IMPLEMENTED AND THEAT THE PUBLICATION OF
NOTAM A0020/00 IS UNPROCEDURAL.",0.0
"ILS RWY 15 U/S DUE TO MAINT :
DO NOT USE, POSSIBLE FALSE INDICATIONS",4.0
"OBST : MEASURING MAST AT BRIGUEIL-LE-CHANTRE (RDL121DEG/24.5NM 
LFDW) :
 - PSN : 462206N 0010835E
 - HEIGHT : 230FT AGL
 - ELEV : 630FT AMSL
 - LIGHTING : NIGHT AND DAY",0.0
RESTRICTED AREA ACT: UNR1986.,3.0
"CHECKLIST
YEAR=2017 0114 0119 0123 0125 0127 0133
LATEST PUBLICATIONS
AIRAC AIP AMDT A03/17 EFFECTIVE DATE 07DEZ17
AIP AMDT A01/2007
AIC A0001/97 A0003/97 A0005/97 A0006/97
AIC A0001/02
AIC A0001/04
AIC A0001/05 A0002/05
AIC A0001/07 A0003/07
AIC A0001/09 A0002/09 A0003/09 A0004/09
AIC A0002/11 
AIC A0001/12 A0002/12
AIC A0001/17",0.0
AIRSPACE CLSD WI CIRCLE RADIUS 0.5KM CENTRE 572444N0570342E.,1.0
AIRSPACE R5103B ACT SFC-FL300,3.0
"AIR DEFENCE ZONE ESTABLISHED WITH THE FOLLOWING COORDINATES:
AREA:373236N0364918E 373046N0365223E 373012N0365640E 373132N0370017E 
373349N0370225E 373614N0365529E 373236N0364919E
THE SUBJECT ZONE CLOSED TO ALL TRAFFIC EXCEPT OPERATING TO / FROM 
KAHRAMANMARAS, LTCN, AIRPORT.

FLIGHTS OPERATING TO / FROM KAHRAMANMARAS, LTCN, AIRPORT THROUGH 
THIS AREA SHALL BE CONDUCTED ACCORDING TO THE PROCEDURES DEFINED 
BELOW:

1-VFR FLIGHTS (EXCEPT AMBULANCE, FIRE-FIGHTING FLIGHTS AND QRA-QUICK 
REACTION AIRCRAFT,GENERAL DIRECTORATE OF SECURITY) NOT ALLOWED IN 
THE ADZ
2-THE WARNINGS TO BE INSTRUCTED BY KAHRAMANMARAS ATC ON FREQUENCIES 
118.75, 120.6, 278.625, 121.5 AND 243.00 MHZ SHALL BE CAREFULLY 
FOLLOWED BY THE FLIGHT CREW OPERATING THROUGH THE ADZ AS IT IS 
VITALLY IMPORTANT FOR THE FLIGHT SAFETY AND SECURITY. ANY AIRCRAFT 
HAVING RADIO FAILURE NOT ALLOWED IN THE ADZ.
END PART 1 OF 2",3.0
"'LOW FLYING MANUAL' PUBBLICATION VALIDITY EXTENDED UNTIL TO 21 JUN
2018
REF LOW FLYING MANUAL EDITION 1/2017",0.0
"UAV OPS WILL TAKE PLACE AT COORD:

   LOCATION : NEARBY BINTULU AIRPORT

   PT1 : 33'33.75N, 11256'43.07E
   T2 : 35'15.16N, 11258'31.54E
   PT3 : 36'06.09N, 11301'00.58E
   PT4 : 37'19.99N, 11302'01.65E
   PT5 : 36'52.49N, 11302'12.42E
   PT6 : 35'36.85N, 11301'18.58E
   PT7 : 32'38.15N, 11256'55.63E

   (NOT HIGHER THAN CHIMNEY'S HEIGHT)

   PILOT: 1. MUHAMMAD HAZMI BIN ABDUL RAZAK (930414-04-5083)
             TEL:010 4200688
          2. MOHD FAUZY BIN MOHD RAHIM (870219-10-5499)
             TEL:012 2703173
          3. DAVIS SEBASTIAN MATTHEW JITIAN (930202-13-5837)
             TEL:011 26857748
          4. MUHAMMAD SHADZMIR BIN KAMARULZAMAN (930414-04-5083)
             TEL:012 9371969",0.0
"PLYMOUTH MILITARY (EAST) LOWER AIRSPACE RADAR SERVICE (LARS) EAST
OF AIRWAYS N864/N862. A RADAR BASED ATS MAY NOT BE AVAILABLE DURING
PUBLISHED HOURS.  A BASIC SERVICE WILL BE PROVIDED IN THOSE
CIRCUMSTANCES.",0.0
"AFIS HR OF SER: MON-THU 0210-1945, FRI 0400-1945, SAT 0850-1345,
SUN 1000-1345 1530-1945",3.0
NAV TACAN OUT OF SERVICE,0.0
"HAND AMEND AIP SUP S009/16, CONSTRUCTION WORKS ON TWY AND RWY,
VALIDITY PERIOD TO READ 04 FEB 2016 TO 31 JUL 2016.",0.0
TEMPERATURE NOT AVBL DUE TO THERMOGRAPH U/S.,0.0
NO SRA POSSIBLE.,1.0
"INSTALLATION AIR/SOL VHF 118,3 MHZ/US.
   FREQUENCE UTILISABLE HF 8903KHZ.",2.0
"LF-R5 A1 CHAUMONT SEMOUTIERS ACTIVATED
AIP ENR 5.1-8 REFERS",1.0
"PJE OVER DEUXVILLE
CENTRED ON PSN 483610N 0062720E
RDL 279/3.52NM LFQC
ACTIVITY KNOWN BY :
STRASBOURG INFO 119.450MHZ
OCHEY APP 127.25OMHZ",0.0
"OBST CRANE (ASN UNKNOWN) 332648N1115841W (.79NM NE APCH END RWY 26) 
 1367FT (210FT AGL) FLAGGED AND LGTD",3.0
"ACTIVITIES OF BIRD FLOCKS WILL TAKE PLACE AROUND AD. 
HEIGHT:0-100M, EXERCISE CAUTION WHILE LANDING AND TAKE-OFF.",1.0
"OBST ANTENNA ERECTED
 COORD. GEO. 53 44 47.2 S / 067 45 39.9 W ELEV 74M
 COORD. GEO. 53 44 50.5 S / 067 45 43 W ELEV 98.5 M
 COORD. GEO. 53 46 22.8 S / 067 42 50.3 W ELEV 54.5M
 COORD. GEO. 53 46 28.2 S / 067 43 22.4 W ELEV 29.5M
 COORD. GEO. 53 47 09.7 S / 067 42 14.1 W ELEV 73M
 COORD. GEO. 53 47 12.2 S / 067 43 20.1 W ELEV 62.5M
 COORD. GEO. 53 47 22.4 S / 067 44 20.4 W ELEV 62.5M
 COORD. GEO. 53 47 39.4 S / 067 41 33.5 W ELEV 79.5M
 CORRD. GEO. 53 47 51.2 S / 067 41 38.6 W ELEV 182M",1.0
"GUATEMALA AIRSPACE AFFECTED 
SIGNIFICANT VOLCANIC ACT FUEGO VOLCANO (1402-09) 
ASH DISPERSED AT S SW ACFT EXER CTN AROUND 8NM
FROM VOLCANO",4.0
"OBST CRANE (ASN UNKNOWN) 332616N1115719W (1.86NM SE APCH END RWY 26) 
 1421FT (269FT AGL) FLAGGED AND LGTD",2.0
"MULTIPLE U.S.MIL ACT WILL BE CONDUCTED WI FUKUOKA FIR AS FLW,
BOUNDED BY THE POINTS
272637N1315941E 264746N1315044E
262726N1313418E 260830N1311653E 261056N1305036E
TO POINT OF ORIGIN.
ATC WILL NOT CLEAR NON-PARTICIPATING IFR FLT THRU THIS AREA.
RMK/MISSION NAME:TIGER-EAST",0.0
AIRSPACE R4501E ACT 12000FT-FL180,1.0
RESTRICTED AREA ACT: UNR1105.,2.0
DME ASSOCIATED WITH ILS RWY 02 U/S.,3.0
"FOLLOWING ATS ROUTE SEGMENT CLOSED :
UQ237  DISAK-LMG  FL195/FL500",2.0
"AIR EXERCISES OF PARAGLIDERS AND HANG GLIDERS WI
282711N 0175030W, 283707N 0175029W, 284525N 0180022W
CANARIAS/LA PALMA",3.0
"TX..ROUTE ZHU.
V556 JUNCTION (JCT) VORTAC, TX R-302 TO CHILD, TX MEA 5000.",1.0
"AERODROME TIMBER CUTTING OPERATIONS OPS BEING CONDUCTED W SIDE
 RWY 19R/1L",0.0
"OBST LGT WIND POWER STATIONS KIRF 493401N 0062829E OUT OF SERVICE.
AIP ENR 5.4 RHEINLAND-PFALZ NR. 114 REFERS.",1.0
"ATC AND TWR AMD HR
REMARKS
AMD NOTE 1 TO READ:
ATC HR: MON-THU 2200-1300 (1 HR EARLIER HOURS OF DAYLIGHT SAVINGS).
FRI, WEEKENDS, PUBLIC HOLIDAYS, 2200-0830. O/R 0830-1300 (1 HR
EARLIER HOURS OF DAYLIGHT SAVINGS) 24HR PN. 
CTC RIC TWR ON EITHER: RIC.ATC(AT)DEFENCE.GOV.AU AND
RIC.ABCP(AT)DEFENCE.GOV.AU, OR 02 4587 1201 FOR NOTIFICATION OF AFTER
HOURS MOVEMENTS. FOR ATS REF ATS COMMUNICATIONS FACILITIES.

ATS COMMUNICATIONS FACILITIES
AMD NOTE 1 TO READ:
TWR HR: MON-THU 2200-1300 (1 HR EARLIER HOURS OF DAYLIGHT SAVINGS).
FRI, WEEKENDS, PUBLIC HOLIDAYS, 2200-0830. O/R 0830-1300 (1 HR
EARLIER HOURS OF DAYLIGHT SAVINGS) 24HR PN.

AMD EN ROUTE SUPPLEMENT AUSTRALIA (ERSA",1.0
"UAS OPERATION WITH UNMANNED AIRCRAFT UP TO 15KG MTOW OVERHEAD 
AUGSBURG UNIVERSITY CAMPUS, 0.5NM RADIUS CENTERED ON 481957N 
0105348E (5.5NM SSW AUGSBURG NDB AGB).",2.0
"TACAN DME INFORMATION UNRELIABLE BTN R010 AND R055 BEYOND 10 NM 
BELOW 3500 FEET, BEYOND 25 NM BELOW 5000 FEET, BEYOND 30 NM FOR ALL 
ALTITUDES.
TACAN DIRECTION INFORMATION UNRELIABLE BTN R035 AND R055 BEYOND 20NM 
BELOW 5000 FEET.
TACAN DME INFORMATION AND DIRECTION INFORMATION UNRELIABLE BTN R055 
AND R065 BEYOND 20 NM BELOW 5000 FEET.
TACAN DME INFORMATION AND DIRECTION INFORMATION UNRELIABLE BTN R095 
AND R125 BEYOND 28 NM BELOW 6500 FEET.",3.0
"XINING VOR/DME  'XNN' 116.5MHZ/CH112X LIMITED TO USE:
VOR/DME U/S BEYOND 38NM ON RADIAL 334DEG AT ATC ROUTE ALT 5400M.",3.0
AD WO FIS/ALRS,2.0
"OBST - CRANE IN AREA RADIUS 100M PSN 494045N0180616E (1,5KM
SOUTH OF ARP). 
MAX HGT 21M AGL/281M AMSL. DAY AND NIGHT MARKING.",0.0
"ADDITIONAL  TO AIP AD2 EDDV AD2.8.2:
TWY B NOT AVBL FOR FOLLOWING ACFT:
A320, A321 AND DH8D.
A318 AND A319 ARE NOT ALLOWED TO ENTER RWY 09R/27L VIA TWY B.",3.0
"AIR DISPLAY 'DIFAS 18' WI 282003N 0161546W, 282806N 0161326W,
282902N 0161617W, 282050N 0161841W
CANARIAS/TENERIFE NORTE",1.0
CYQS AMEND PUB: SERVICES: OIL DELETE 65,0.0
OBST TOWER LGT (ASR 1028598) 390540.20N0843500.20W (4.8NM NE CVG) 1118.1FT (299.9FT AGL) OUT OF SERVICE,0.0
"TWY F BTN THR RWY 13 AND ACFT STAND 31 AND BTN RWY 04/22 
AND THR RWY 31 CLSD.",1.0
"REF FLIP ' CENTRAL AND SOUTHERN ITALY'
AD LIEE 1-2 'STAR (CAG VOR OPR)
BOX TURUD M.A. HOLDING PATTERN:
ADD IAS MAX 230KT
PLAN VIEW:
CHG MEA OF STAR TURUD 1B TO READ:
3500FT INSTEAD OF 3000
OTHER INFORMATION UNCHANGED",0.0
GBAS U/S.,0.0
TWY K WEST OF TWY Z1 CLSD DUE WIP,1.0
GPS RAIM NOT AVBL FOR LNAV AND LNAV/VNAV.,0.0
CRANE AT COORDINATES 393201.34N 0024343.29E MAX HGT 18M,0.0
"TX..ROUTE ZFW ZKC.
V402 BRISC, TX TO MITBEE (MMB) VORTAC, OK MEA 8000.",0.0
"TEMPORARY RESTRICTED AREA ACTIVATED 
361358N 1263141E - 361358N 1263157E - 361328N 1263154E - 
361306N 1263142E - 361310N 1263129E TO THE BEGINNING.",0.0
OBST WIND TURBINE FARM WI AN AREA DEFINED AS 2.65NM RADIUS OF 400243N0965615W (20.1NM SW BIE) 1875FT (400FT AGL) NOT LGTD,0.0
"OBST LGT WIND POWER STATIONS HIRSCHLANDEN 492750N 0093035E OUT OF 
SERVICE. AIP ENR 5.4 BADEN-WUERTTEMBERG NR. 292 REFERS.",0.0
"REF SUP 30/18.- LEVELING OF THE AIRFIELD:
WORKS STOPPED. SUPLEMENT CANCELLED",0.0
"WI..ROUTE ZAU.
V7 PETTY, WI TO FALLS (FAH) VOR/DME, WI NA.",1.0
"66 WIND POWER STATIONS ERECTED PSN NORTHSEA 27NM N OF BORKUM, 
540240N 0063320E. ELEV 581FT / 581FT AGL. DAY AND NIGHT MARKED.",0.0
"FIRE WORKS DISPLAY WILL TAKE PLACE AT PSN
344526N0330933E/PAREKKLISIA, LEMESOS",1.0
"RWY 15/33 STRIP CHARACTERISTICS:
- RESA IS MISSING AT THR RWY 33
- PORTION OF THE RWY STRIP NOT GRADED NEAR THR RWY 33 (SEA-SIDE)
- PRESENCE OF A PIT IN THE RWY STRIP (MOUNTAIN-SIDE, ALONG THE RWY)
- STEEP TRANSVERSE SLOPE WI RWY STRIP NEAR RUN AIP FMD23 SHOOTING
RANGE
REF RUN AIP 'AD 2 FMEP.12'.",2.0
"TRIGGER NOTAM - AIP SUP 66/2018 WEF 19 MAY 2018 TIL 22 JUL 2018.
TEMPO DANGER AREA EFD479 GLIDING EVENT 2018. 
A SEPARATE NOTAM WILL BE ISSUED TO ACTIVATE THE AREA",1.0
TWY A WEST 200FT CLSD,2.0
"REF AIP AD 2 LIRS 1-1
(AIRAC 13/17 - EFFECTIVE DATE 1 FEB 2018 IN COURSE OF DISTRIBUTION)
ITEM 2 'AERODROME GEOGRAPHICAL AND ADMINISTRATIVE DATA'
BOX 3 'ELEVATION/REFERENCE TEMPERATURE'
CHG TO READ:
15FT / 30.4C INSTEAD OF 13FT / 30.4C",0.0
NDB STR 365 KHZ  WITHDRAWN,0.0
RWY 16/34 CLSD DUE TO WIP. ACTUAL CLOSURE BCST ON ATIS.,4.0
"COM REMOTE TRANS/REC 133.85, 278.3 OUT OF SERVICE",1.0
"REF AIP SUP 069/18 ITEM RWY:A
RWY 10/28-CLSD
RMK/EXC ACFT WITH PRIOR PERMISSION",4.0
AIRSPACE CLSD WI CIRCLE RADIUS 3KM CENTRE 530300N1581742E.,2.0
"REEF PIV AMDT 3 TO EDITION 2/2007 TACAN RWY05 AND HI-TACAN RWY05
CHG LDG MINIMA AS FLW: S-TAC05 FOR ALL CATEGORIES 732-410 (500-1.2)
IN CASE OF ALS FAILURE VIS VALUE SHALL BE AUGMENTED OF 800M",3.0
"UNEVEN SFC ON THE RWY APRX 200M AFT THR RWY 11 MEASURING 10FT LEN 
   AND 5FT WID ON THE RIGHT HAND SIDE FM RCL",1.0
"1. SWY RWY23 WITHDRAWN
   2. SWY RWY23 LGT NOT AVBL.
   AMEND PARA VAAH AD 2.12 AND AD 2.14 OF AIP INDIA ON PAGE
   AD2-VAAH 5 AND AD-2 VAAH 6 ACCORDINGLY.",0.0
"CONSTRUCTION WIP EAST AND WEST SIDES OF TWY 3 (AT DIST 45M FM
TWY CL).",0.0
"REFER E-AIP INDIA ENR 1.9 ATTACHMENT ?C?  RVSM  AND  CVSM
AIRSPACE. CONTENTS UNDER ATTACHMENT ?C? ARE DELETED.",0.0
"HOLDING PROCEDURE CHANGED. RATE OF DESCENT IN HOLDING PATTERNS 
AMENDED TO: A STANDARD RATE OF DESCENT OF 1000FT PER MIN IN HOLDING 
PATTERNS WILL BE USED UNLESS OTHERWISE INSTRUCTED BY ATC. PILOTS 
MUST ADVISE ATC IF UNABLE TO COMPLY WITH THE STANDARD RATE OF 
DESCENT.
REF AIP EINN AD 2.22 SECTION 9",2.0
"CHECKLIST
YEAR=2018 0046 0061 0075 0092 0128 0135 0139 0141 0142 0143 0147 0159
          0162 0163 0170 0178 0182 0189 0191",0.0
DANGER AREA WSD44 ACTIVE,0.0
"NXT INFO HA SIDO PUBLICADA SOLAMENTE EN FORMATO 
DIGITAL
SUP AIP NR 2/2018 AIP VOLUMEN I/AIP VOLUMEN II
AIC NR 2 A LA NR 7/2018 AIP VOLUMEN I/AIP VOLUMEN II
DISPONIBLE EN:
HTTP://WWW.AIPCHILE.GOB.CL/AIP/VOL1
HTTP://WWW.AIPCHILE.GOB.CL/AIP/VOL2
ENGLISH VERSION
FOLLOWING INFORMATION HAS BEEN PUBLISHED ONLY IN DIGITAL FORMAT 
SUP AIP NR 2/2018 AIP VOLUMEN I/AIP VOLUMEN II
AIC NR 2 A LA 7/2018 AIP VOLUMEN I/AIP VOLUMEN II
AVAILABLE AT:
HTTP://WWW.AIPCHILE.GOB.CL/AIP/VOL1
HTTP://WWW.AIPCHILE.GOB.CL/AIP/VOL2",1.0
"AMEND CAP 6: HABBS FOUR ARR: RWY 28 
PLAN VIEW: RNAV APPROACH REFERENCE TO READ RNAV (GNSS) RWY 28",0.0
OBST TOWER LGT (ASN 2005-AEA-542-OE) 365011N0761625W (5.0NM SW ORF) 271FT (261FT AGL) OUT OF SERVICE,0.0
"CPDLC (DEP CLEARANCE DATALINK) HR SER H24 INSTL
REF: AD 2.24 (ADC, PDC, SID",2.0
LDG LTD TO DAY VMC ONLY.,4.0
"HIGH BUILDING ERECTED AT CITY CENTER OF BERLIN, 523018N 0131958E.
ELEV 544FT/432FT AGL. NIGHT MARKED.",3.0
"CYQR CPB5 OBST LGT U/S TOWER 502652N 1043002W (APRX 3 NM WSW AD)
700 FT AGL 2600 MSL.",0.0
TAXILANE W CLSD.,0.0
"CREATION OF A WATER RUNWAY ON LE BOURGET LAKE : SEE AIP SUP 096/18 
AVAILABLE ON WWW.SIA.AVIATION-CIVILE.GOUV.FR.",0.0
"PARTS OF THE APRON CLOSED DUE TO WIP. CLOSED AREAS MARKED AND
ILLUMINATED. FOLLOW ME GUIDANCE PROVIDED UPON REQUEST. CAUTION 
ADVISED.",1.0
"OBST(TREES) EXIST ABV TRANSITIONAL SFC
1.PSN     : 332906.3N1314400.7E
            (883.99M BEYOND RWY 19 THR AND 338.53M RIGHT RCL)
2.NUMBER  : NUMEROUSNESS
3.RMK     : WX MNM,INSTRUMENT APCH PROC AND DEP PROC NO CHANGE",2.0
"REFER EAIP CHART ILS Y (I) RWY34-AMRITSAR AIRPORT.
FOLLOWING IS AMENDED IN THE PROCEDURE:-
1. LOCALIZER OUT BOUND TRACK IS AMENDED AS 156 DEG MAG
   IN PLACE OF 157 DEG MAG.
2. LOCALIZER IN BOUND TRACK IS AMENDED AS 336 DEG MAG
   IN PLACE OF 337 DEG MAG.
3. PROCEDURE TURN OUT BOUND TRACK IS AMENDED AS
   201 DEG MAG IN PLACE OF 202 DEG MAG.
4. PROCEDURE TURN INBOUND TRACK IS AMENDED AS 
   021 DEG MAG IN PLACE OF 022 DEG MAG.
5. MISSED APPROACH TRACK IS AMENDED AS 336 DEG MAG
   IN PLACE OF 337 DEG MAG. AMEND THE CHART ACCORDINGLY.",1.0
"MILITARY TRAINING AREA MTA SCHOBER ACTIVATED:
REF AIP AUSTRIA, ENR 5.2-4.
FOR DETAILED INFORMATION ABOUT ACTIVITY CONTACT
WIEN INFORMATION FREQ 124.400MHZ OR
MILITARY RADAR FREQ 131.025MHZ.",1.0
"MULTIPLE U.S.MIL ACT WILL BE CONDUCTED WI FUKUOKA FIR AS FLW,
BOUNDED BY THE POINTS 242908N1270242E 240502N1280139E 233416N1274637E
235817N1264752E TO POINT OF ORIGIN
ATC WILL NOT CLEAR NON-PARTICIPATING IFR FLT THRU THIS AREA.
RMK/MISSION NAME:EDIX-LION",3.0
TWY U BTN TWY E AND TWY G CLSD TO ACFT WINGSPAN MORE THAN 171FT,1.0
"FLYPAST BY MIL ACFT WI 3NM RADIUS 511724N 0002954E (ALLINGTON,
MAIDSTONE, KENT). FLYPAST PLANNED 1045-1115 BUT MAY OCCUR ANYTIME BTN
1000-1200. FOR INFO 01526 347959. 2018-06-0077/AS1",3.0
"AFIS HOURS: 
MON, TUE: 0600-1800
OTHER DAYS WITHOUT CHANGE
POSSIBLE EXTENSION WITH PPR 2HR TO AD MANAGER TEL 00.33.2.54.60.53.
50",2.0
FUEL JET A-1 NOT AVBL,4.0
"REF AIP PAGE ENR 3.3-55,
   THE SPECIFICATION OF AWY UT430 BTN RASLA TO REXEB CHG AS FLW:
         FM RASLA TO YSJ DVOR/DME (304135.0N 0513324.1E):
                        MAG TR: 141/323 DEG,
                        DIST: 181.2 NM,
                        MNM FL: FL300,
                        LATERAL LIMITS: 10 NM,
         FM YSJ DVOR/DME (304135.0N 0513324.1E) TO REXEB:
                        MAG TR: 144/325 DEG,
                        DIST: 58.4 NM,
                        MNM FL: FL300,
                        LATERAL LIMITS: 10 NM.",1.0
"PJE OVER AD AVIGNON CAUMONT :
PSN : 435424N 0045407E
INFO: AVIGNON TWR   122.600MHZ
      PROVENCE INFO 132.300MHZ",0.0
"TWY A3,B1 THRU B5,C1 THRU C6,P3,P4,S-CLSD DUE TO MAINT
RMK/EXC ACFT WITH PRIOR PERMISSION",0.0
"THE ATS APPROVED HOURLY RUNWAY TRAFFIC HANDLING CAPACITY
IS AS FOLLOWS:
MAXIMUM NUMBER OF ARRIVAL AND DEPARTURE- 03
MAXIMUM NUMBER OF ARRIVAL ONLY - 03
MAXIMUM NUMBER OF DEPARTURE ONLY - 03
INSERT IN REMARKS COLUMN OF VEGY AD 2.3 OF EAIP INDIA",3.0
"REF EAIP INDIA GEN 0.4 - CHECKLIST OF AIP PAGES, PAGE NO. GEN
0.4-15, DELETE ENTRY 2 VIAR-27 1 APR 2012 AIP1.0.
AMEND ACCORDINGLY.",0.0
"AVIATION INFRASTRACTURE DEVELOPMENT CHARGE HAS BEEN EFFECTED.
THE FOLLOWING ARE THR CHARGES:
1.DOMESTIC DEPARTURES.ZMW26.70
2.INTERNATIONAL DEPATURES:USD10.",2.0
CYYR RAG 26 U/S,0.0
"AMEND PUB: MONCTON CENTRE: PAL FREQ TO READ 132.7 (FL290 AND 
ABV) INSTEAD OF 132.7 (FL280 AND BLW",2.0
"AD SASA AERODROME ELEVATION 1247 M CHANGES AIP VOL II PAG
SASA AD 2.1  ITEM AD 2.2 POINT 3 AMDT AIRAC 1/2015  APRIL 15TH 2015",2.0
"STAR COLEMAN A YOUNG MUNI, DETROIT, MI.
FOREY ONE ARRIVAL...
DO NOT FILE. TO BE ASSIGNED BY ATC.",2.0
"MODEL FLYING ACTIVITY NR 8354:
UPPER LEVEL RAISED TO 800FT AMSL",0.0
"IAP ROSECRANS MEMORIAL, St Joseph, MO.
VOR OR TACAN RWY 17, AMDT 14A...
S-17 MDA 1420/HAT 593 ALL CATS, VISIBILITY CAT C 1 3/4. CIRCLING
CAT A/B/C MDA 1420/HAA 593, CAT D MDA 1520/HAA 693, VISIBILITY CAT
C 1 3/4.",0.0
"LIMITED PRKG SPACE AVBL DUE TO WIP ON APN.
PPR THROUGH WWW.GSTAAD-AIRPORT.CH MANDATORY.",4.0
"REF ASECNA AIP 13AD2.7-03
 COLUMN 2: READ 12DEG33'21.3445''N 016DEG16'36.7318''W INSTEAD OF
12DEG33'22''N 016DEG16'30''W  
 COLUMN 3: READ 23.95M INSTEAD OF 23M
 COLUMN 4: READ READ 275.689DEG/95.693DEG INSTEAD OF 96DEG/276DEG
 COLUMN 18: READ SEUIL 10 12DEG33'19.1078''N 016DEG17'35.1837''W ALT
19.04M, SEUIL 28 12DEG33'21.6250''N 016DEG16'29.3071''W ALT 23.95M
INSTEAD OF SEUIL 10 PSN 12DEG33'19''N 016DEG17'35''W ALT 24.84M SEUIL
28 ALT 22.50M",2.0
"UNMANNED ACFT WILL BE RELEASED:
1.LCA: ANPING DISTRICT, TAINAN CITY
2.COOR TEL: 0922-906820, 0987-162069
3.AREA AS FLW:
GEO: 
225955N 1200751E
230029N 1200846E
230016N 1200955E
225908N 1200950E
225834N 1200857E
225955N 1200751E",0.0
"STRENGTHENING WORKS ON PARKING ALPHA - AIRAC AIP SUP 094/18 :
SUBJECT : STANDS CLOSURES AND RESTRICTIIONS.
INDIVIDUAL PHASES WILL BE ACTIVATED BY NOTAM.
THIS AIP SUP IS AVBL ON WWW.SIA.AVIATION-CIVILE.GOUV.FR.",0.0
"RWY 17/35 CTN DUE TO POSS INCURSION DE 
PERSONAS, ANIMALES Y VEHICULOS",2.0
RWY 12R/30L CLOSED,4.0
